GEOID10,profile,time_limit,average_num_poi,average_rating_poi
421010248002.0,pt,1200,128.6,3.296267496111976
421010248002.0,foot,600,6.8,3.3823529411764706
421010248002.0,foot,1800,223.8,3.377122430741734
421010248002.0,foot,1200,64.6,3.4195046439628483
421010289011.0,car,600,3469.8,3.533344861375296
421010289011.0,car,1800,30818.2,3.5486108857752887
421010289011.0,car,1200,19330.6,3.605289023620581
421010289011.0,pt,600,16.2,3.4074074074074074
421010289011.0,pt,1800,374.4,3.1912393162393164
421010289011.0,pt,1200,85.2,3.4072769953051645
421010289011.0,foot,600,19.2,3.442708333333333
421010289011.0,foot,1800,179.6,3.285634743875278
421010289011.0,foot,1200,57.0,3.4175438596491228
421010289012.0,car,600,3207.8,3.5526840825487875
421010289012.0,car,1800,30436.8,3.548093097828944
421010289012.0,car,1200,18969.8,3.609300045335217
421010289012.0,pt,600,8.8,3.227272727272727
421010289012.0,pt,1800,224.4,3.239304812834225
421010289012.0,pt,1200,54.8,3.2572992700729926
421010289012.0,foot,600,10.4,3.3846153846153846
421010289012.0,foot,1800,127.4,3.231554160125589
421010289012.0,foot,1200,42.6,3.2746478873239435
421010289013.0,car,600,3534.6,3.5413342386691564
421010289013.0,car,1800,30929.2,3.54716255189271
421010289013.0,car,1200,19423.0,3.604412294702157
421010289013.0,pt,600,9.4,3.0106382978723403
421010289013.0,pt,1800,242.8,3.1532125205930805
421010289013.0,pt,1200,46.2,3.274891774891775
421010289013.0,foot,600,10.2,3.07843137254902
421010289013.0,foot,1800,165.8,3.2581423401688783
421010289013.0,foot,1200,51.8,3.364864864864865
421010289021.0,car,600,3031.6,3.5366473149492017
421010289021.0,car,1800,30507.0,3.548185662307012
421010289021.0,car,1200,19023.2,3.608188948231633
421010289021.0,pt,600,3.4,3.9705882352941178
421010289021.0,pt,1800,219.4,3.232907930720146
421010289021.0,pt,1200,35.8,3.332402234636872
421010289021.0,foot,600,5.2,3.6346153846153846
421010289021.0,foot,1800,146.8,3.225476839237057
421010289021.0,foot,1200,38.2,3.264397905759162
421010289022.0,car,600,3278.4,3.5402330405075646
421010289022.0,car,1800,30642.2,3.549063056830123
421010289022.0,car,1200,19093.0,3.605881736762164
421010289022.0,pt,600,5.6,3.517857142857143
421010289022.0,pt,1800,462.6,3.222438391699092
421010289022.0,pt,1200,113.8,3.23286467486819
421010289022.0,foot,600,7.0,3.3142857142857145
421010289022.0,foot,1800,189.0,3.2544973544973543
421010289022.0,foot,1200,62.8,3.2627388535031847
421010289023.0,car,600,3237.2,3.525763005066106
421010289023.0,car,1800,30533.6,3.5497550239735896
421010289023.0,car,1200,18972.8,3.606225754764716
421010289023.0,pt,600,10.8,3.4814814814814814
421010289023.0,pt,1800,541.4,3.2260805319541928
421010289023.0,pt,1200,140.0,3.25
421010289023.0,foot,600,13.2,3.393939393939394
421010289023.0,foot,1800,213.2,3.25
421010289023.0,foot,1200,66.6,3.307807807807808
421010289024.0,car,600,3199.4,3.514752766143652
421010289024.0,car,1800,30543.2,3.550394195762068
421010289024.0,car,1200,18959.8,3.6086773067226448
421010289024.0,pt,600,17.0,3.429411764705882
421010289024.0,pt,1800,608.0,3.2302631578947367
421010289024.0,pt,1200,159.2,3.225502512562814
421010289024.0,foot,600,17.8,3.415730337078652
421010289024.0,foot,1800,213.6,3.244850187265917
421010289024.0,foot,1200,74.8,3.447860962566845
421010289025.0,car,600,3114.0,3.513102119460501
421010289025.0,car,1800,30584.6,3.550424069629813
421010289025.0,car,1200,19045.4,3.607128230438846
421010289025.0,pt,600,12.6,3.1031746031746037
421010289025.0,pt,1800,672.6,3.235950044603033
421010289025.0,pt,1200,183.6,3.2205882352941178
421010289025.0,foot,600,11.4,3.3859649122807016
421010289025.0,foot,1800,219.2,3.248175182481752
421010289025.0,foot,1200,80.0,3.2825
421010117001.0,car,600,5196.8,3.6015817426108376
421010117001.0,car,1800,28527.6,3.566482984898834
421010117001.0,car,1200,18370.0,3.629597169297768
421010117001.0,pt,600,13.2,3.4696969696969697
421010117001.0,pt,1800,920.2,3.466529015431428
421010117001.0,pt,1200,299.2,3.436831550802139
421010117001.0,foot,600,10.6,3.6132075471698113
421010117001.0,foot,1800,239.2,3.3574414715719065
421010117001.0,foot,1200,77.8,3.2377892030848328
421010330001.0,car,600,1826.6,3.352074893244279
421010330001.0,car,1800,27387.4,3.5621636226878053
421010330001.0,car,1200,17801.6,3.5987776379651266
421010330001.0,pt,600,76.6,3.375979112271541
421010330001.0,pt,1800,776.0,3.341365979381443
421010330001.0,pt,1200,341.6,3.386416861826698
421010330001.0,foot,600,65.6,3.432926829268293
421010330001.0,foot,1800,303.0,3.460726072607261
421010330001.0,foot,1200,160.6,3.4140722291407224
421010330002.0,car,600,1840.4,3.372256031297544
421010330002.0,car,1800,27364.4,3.561912557921972
421010330002.0,car,1200,17825.0,3.598810659186536
421010330002.0,pt,600,58.2,3.3780068728522337
421010330002.0,pt,1800,779.2,3.337012320328542
421010330002.0,pt,1200,324.4,3.397040690505549
421010330002.0,foot,600,48.2,3.3941908713692945
421010330002.0,foot,1800,286.4,3.4664804469273744
421010330002.0,foot,1200,168.6,3.4187425860023724
421010330003.0,car,600,1944.0,3.3686213991769547
421010330003.0,car,1800,27669.6,3.561247723132969
421010330003.0,car,1200,18193.0,3.599868081130105
421010330003.0,pt,600,90.8,3.3722466960352424
421010330003.0,pt,1800,849.0,3.333333333333333
421010330003.0,pt,1200,359.4,3.382025598219254
421010330003.0,foot,600,76.6,3.439947780678851
421010330003.0,foot,1800,327.8,3.431360585723002
421010330003.0,foot,1200,173.2,3.405889145496536
421010330004.0,car,600,2068.4,3.401953200541481
421010330004.0,car,1800,27937.2,3.5610547943244133
421010330004.0,car,1200,18478.6,3.5940980377301317
421010330004.0,pt,600,26.4,3.5416666666666665
421010330004.0,pt,1800,631.0,3.367353407290016
421010330004.0,pt,1200,215.2,3.436802973977695
421010330004.0,foot,600,25.8,3.4573643410852712
421010330004.0,foot,1800,258.6,3.448182521268368
421010330004.0,foot,1200,161.0,3.4732919254658383
421010330005.0,car,600,2004.8,3.394902234636872
421010330005.0,car,1800,27884.2,3.560887527703861
421010330005.0,car,1200,18414.2,3.5950190613765463
421010330005.0,pt,600,44.8,3.5200892857142856
421010330005.0,pt,1800,921.6,3.328016493055556
421010330005.0,pt,1200,319.8,3.4111944965603502
421010330005.0,foot,600,38.2,3.586387434554974
421010330005.0,foot,1800,297.2,3.470390309555855
421010330005.0,foot,1200,180.4,3.458425720620842
421010330006.0,car,600,2070.6,3.3819182845552014
421010330006.0,car,1800,28128.4,3.5593208287709217
421010330006.0,car,1200,18875.0,3.6006887417218545
421010330006.0,pt,600,80.6,3.4168734491315136
421010330006.0,pt,1800,841.6,3.326520912547529
421010330006.0,pt,1200,309.4,3.396897220426632
421010330006.0,foot,600,85.0,3.4376470588235293
421010330006.0,foot,1800,354.8,3.40304396843292
421010330006.0,foot,1200,195.8,3.4300306435137897
421010330007.0,car,600,1939.2,3.384694719471947
421010330007.0,car,1800,27676.4,3.560918327528147
421010330007.0,car,1200,18106.6,3.597467221896988
421010330007.0,pt,600,61.6,3.4220779220779223
421010330007.0,pt,1800,848.2,3.326220231077576
421010330007.0,pt,1200,313.6,3.396364795918368
421010330007.0,foot,600,59.0,3.4440677966101694
421010330007.0,foot,1800,306.8,3.46251629726206
421010330007.0,foot,1200,180.8,3.419800884955752
421010158001.0,car,600,8987.4,3.7047533213165096
421010158001.0,car,1800,29911.2,3.550258765947204
421010158001.0,car,1200,18794.2,3.5925285460408
421010158001.0,pt,600,210.0,4.099523809523809
421010158001.0,pt,1800,4632.4,3.70883343407305
421010158001.0,pt,1200,1171.0,3.860461144321093
421010158001.0,foot,600,231.8,4.111734253666954
421010158001.0,foot,1800,1066.2,3.9270305758769455
421010158001.0,foot,1200,657.0,4.002739726027397
421010158002.0,car,600,9414.8,3.7089582359689
421010158002.0,car,1800,29978.0,3.548799119354193
421010158002.0,car,1200,18870.4,3.587025182296083
421010158002.0,pt,600,182.8,4.070021881838074
421010158002.0,pt,1800,3452.0,3.701042873696408
421010158002.0,pt,1200,875.4,3.929517934658442
421010158002.0,foot,600,206.8,4.073984526112186
421010158002.0,foot,1800,1012.8,3.944016587677725
421010158002.0,foot,1200,582.8,4.055422100205902
421010158003.0,car,600,9844.6,3.7090079840724863
421010158003.0,car,1800,30250.4,3.547483669637426
421010158003.0,car,1200,19397.6,3.586417907369984
421010158003.0,pt,600,143.2,3.958100558659218
421010158003.0,pt,1800,3145.0,3.734531001589825
421010158003.0,pt,1200,714.4,3.969064949608063
421010158003.0,foot,600,192.8,3.990145228215768
421010158003.0,foot,1800,1063.8,3.942470389170897
421010158003.0,foot,1200,677.2,3.96293561724749
421010158004.0,car,600,9703.8,3.712988726066077
421010158004.0,car,1800,30005.2,3.5478950315278683
421010158004.0,car,1200,19154.6,3.589471980620843
421010158004.0,pt,600,283.8,3.9076814658210006
421010158004.0,pt,1800,6642.2,3.721387492095992
421010158004.0,pt,1200,1560.2,3.80284578900141
421010158004.0,foot,600,306.8,3.963820078226858
421010158004.0,foot,1800,1172.8,3.90262619372442
421010158004.0,foot,1200,861.4,3.935802182493615
421010158005.0,car,600,9319.6,3.708978926134169
421010158005.0,car,1800,29898.6,3.5489889158689705
421010158005.0,car,1200,18879.2,3.591015509131743
421010158005.0,pt,600,247.0,4.068016194331984
421010158005.0,pt,1800,5756.0,3.7189888811674776
421010158005.0,pt,1200,1370.6,3.839559317087407
421010158005.0,foot,600,280.6,4.086956521739131
421010158005.0,foot,1800,1137.6,3.884933192686357
421010158005.0,foot,1200,789.2,3.9631272174353778
421010158006.0,car,600,9743.8,3.7101746751780618
421010158006.0,car,1800,30137.0,3.54818329628032
421010158006.0,car,1200,19199.0,3.586285744049169
421010158006.0,pt,600,157.2,3.94529262086514
421010158006.0,pt,1800,3235.2,3.723201038575668
421010158006.0,pt,1200,770.6,3.956786919283675
421010158006.0,foot,600,208.0,3.9975961538461537
421010158006.0,foot,1800,1030.0,3.9533009708737854
421010158006.0,foot,1200,609.8,4.007051492292555
421019800001.0,car,600,8318.0,3.664895407549892
421019800001.0,car,1800,29087.0,3.559779282841132
421019800001.0,car,1200,18413.4,3.6280317594795095
421019800001.0,pt,600,1.4,3.4285714285714284
421019800001.0,pt,1800,355.2,3.5512387387387387
421019800001.0,pt,1200,37.4,3.724598930481283
421019800001.0,foot,600,2.0,3.35
421019800001.0,foot,1800,142.4,3.632724719101124
421019800001.0,foot,1200,26.0,3.630769230769231
421010199001.0,car,600,7304.2,3.6172749924700858
421010199001.0,car,1800,30994.6,3.5530124602350086
421010199001.0,car,1200,19615.8,3.610467072461995
421010199001.0,pt,600,12.8,3.1953125
421010199001.0,pt,1800,1890.6,3.5778059875171904
421010199001.0,pt,1200,163.2,3.0263480392156863
421010199001.0,foot,600,6.2,3.2419354838709675
421010199001.0,foot,1800,150.4,3.1595744680851063
421010199001.0,foot,1200,72.4,3.110497237569061
421010199002.0,car,600,7605.6,3.6234616598295992
421010199002.0,car,1800,31010.2,3.553295367330749
421010199002.0,car,1200,19621.6,3.6115556325681903
421010199002.0,pt,600,19.6,3.0306122448979598
421010199002.0,pt,1800,1971.8,3.52596612232478
421010199002.0,pt,1200,208.4,3.1223608445297506
421010199002.0,foot,600,10.6,3.2264150943396226
421010199002.0,foot,1800,148.6,3.1150740242261103
421010199002.0,foot,1200,68.6,3.045189504373178
421010199003.0,car,600,8181.4,3.634280196543379
421010199003.0,car,1800,31165.0,3.5539322958446977
421010199003.0,car,1200,19795.6,3.61244417951464
421010199003.0,pt,600,30.0,3.036666666666666
421010199003.0,pt,1800,2061.6,3.5108653473030658
421010199003.0,pt,1200,280.4,3.182596291012839
421010199003.0,foot,600,26.4,3.231060606060606
421010199003.0,foot,1800,146.2,3.10328317373461
421010199003.0,foot,1200,73.0,3.0095890410958903
421010199004.0,car,600,8423.8,3.6431776632873527
421010199004.0,car,1800,30995.8,3.5537266339310487
421010199004.0,car,1200,19576.6,3.6125476333990574
421010199004.0,pt,600,11.6,2.7413793103448274
421010199004.0,pt,1800,1961.2,3.552212930858658
421010199004.0,pt,1200,198.2,3.201311806256306
421010199004.0,foot,600,14.4,3.020833333333333
421010199004.0,foot,1800,153.8,3.100780234070221
421010199004.0,foot,1200,72.6,3.0964187327823693
421010240001.0,car,600,2763.2,3.5236682107701216
421010240001.0,car,1800,29992.4,3.5607820647897466
421010240001.0,car,1200,18281.2,3.6342307944773866
421010240001.0,pt,600,33.6,2.9285714285714284
421010240001.0,pt,1800,493.2,3.4578264395782643
421010240001.0,pt,1200,133.2,3.37987987987988
421010240001.0,foot,600,39.4,2.911167512690356
421010240001.0,foot,1800,189.2,3.3504228329809727
421010240001.0,foot,1200,105.0,3.3057142857142856
421010240002.0,car,600,2603.8,3.511598433059375
421010240002.0,car,1800,29798.0,3.5626182965299686
421010240002.0,car,1200,18145.2,3.634360602252937
421010240002.0,pt,600,52.6,3.08745247148289
421010240002.0,pt,1800,684.8,3.504672897196261
421010240002.0,pt,1200,206.6,3.4869312681510163
421010240002.0,foot,600,56.2,3.158362989323844
421010240002.0,foot,1800,184.2,3.339847991313789
421010240002.0,foot,1200,117.0,3.272649572649573
421010027011.0,car,600,9909.4,3.733434920378631
421010027011.0,car,1800,28228.0,3.5521220065183505
421010027011.0,car,1200,17765.4,3.599992119513211
421010027011.0,pt,600,218.2,4.011915673693859
421010027011.0,pt,1800,6535.0,3.7599081866870696
421010027011.0,pt,1200,2478.2,3.872891614881769
421010027011.0,foot,600,224.0,3.98125
421010027011.0,foot,1800,2845.2,3.856424855897653
421010027011.0,foot,1200,1494.6,3.933962264150944
421010027012.0,car,600,9385.2,3.7339854238588415
421010027012.0,car,1800,27506.6,3.5559611147869967
421010027012.0,car,1200,17610.0,3.601805792163544
421010027012.0,pt,600,163.0,3.950920245398773
421010027012.0,pt,1800,6401.4,3.7624582122660666
421010027012.0,pt,1200,2009.0,3.8560975609756096
421010027012.0,foot,600,137.8,4.029753265602322
421010027012.0,foot,1800,2086.4,3.882524923312884
421010027012.0,foot,1200,973.0,3.916546762589928
421010027013.0,car,600,9710.0,3.731915550978373
421010027013.0,car,1800,27808.0,3.554980581127733
421010027013.0,car,1200,17715.4,3.600725922079095
421010027013.0,pt,600,199.6,3.986472945891784
421010027013.0,pt,1800,6468.2,3.7611700318481183
421010027013.0,pt,1200,2266.2,3.864089665519372
421010027013.0,foot,600,175.0,4.047428571428571
421010027013.0,foot,1800,2356.2,3.883795942619472
421010027013.0,foot,1200,1303.4,3.939159122295535
421010240003.0,car,600,2455.6,3.506882228375957
421010240003.0,car,1800,29758.0,3.5609348746555547
421010240003.0,car,1200,18026.0,3.637972927992899
421010240003.0,pt,600,28.2,3.095744680851064
421010240003.0,pt,1800,648.8,3.4858199753390875
421010240003.0,pt,1200,189.4,3.457233368532207
421010240003.0,foot,600,33.4,3.1137724550898205
421010240003.0,foot,1800,207.6,3.410886319845857
421010240003.0,foot,1200,110.8,3.2193140794223827
421010240004.0,car,600,3019.2,3.5505431902490727
421010240004.0,car,1800,30123.8,3.5595575591392854
421010240004.0,car,1200,18437.2,3.632758770312195
421010240004.0,pt,600,17.0,3.147058823529412
421010240004.0,pt,1800,643.2,3.485230099502488
421010240004.0,pt,1200,184.8,3.4734848484848486
421010240004.0,foot,600,21.4,3.0981308411214954
421010240004.0,foot,1800,220.6,3.4374433363553942
421010240004.0,foot,1200,101.2,3.316205533596838
421010027021.0,car,600,9988.6,3.728270228059989
421010027021.0,car,1800,28783.6,3.5513764782723496
421010027021.0,car,1200,18471.0,3.594120513236966
421010027021.0,pt,600,138.2,3.837192474674385
421010027021.0,pt,1800,6368.0,3.7631124371859297
421010027021.0,pt,1200,1930.4,3.866348943224202
421010027021.0,foot,600,146.4,3.873633879781421
421010027021.0,foot,1800,2442.4,3.8517851293809366
421010027021.0,foot,1200,1227.0,3.908475957620212
421010027022.0,car,600,9483.8,3.7335878023577047
421010027022.0,car,1800,27940.0,3.5539835361488903
421010027022.0,car,1200,18011.6,3.5993470874325437
421010027022.0,pt,600,130.8,3.675076452599389
421010027022.0,pt,1800,6153.8,3.766810751080633
421010027022.0,pt,1200,1818.4,3.840959084909811
421010027022.0,foot,600,133.2,3.696696696696697
421010027022.0,foot,1800,1880.0,3.875159574468085
421010027022.0,foot,1200,628.2,3.8435211716014006
421010027023.0,car,600,9934.4,3.729102915123209
421010027023.0,car,1800,28520.4,3.552036437076618
421010027023.0,car,1200,18347.2,3.5949736199529085
421010027023.0,pt,600,121.4,3.754530477759473
421010027023.0,pt,1800,6368.0,3.7631124371859297
421010027023.0,pt,1200,1893.2,3.855852524825692
421010027023.0,foot,600,143.4,3.840306834030684
421010027023.0,foot,1800,2114.8,3.868640060525818
421010027023.0,foot,1200,1032.0,3.927519379844961
421010027024.0,car,600,9827.6,3.729852659855916
421010027024.0,car,1800,28289.8,3.552425255745887
421010027024.0,car,1200,18316.8,3.5962122204751923
421010027024.0,pt,600,123.0,3.803252032520325
421010027024.0,pt,1800,6368.0,3.7631124371859297
421010027024.0,pt,1200,1890.2,3.846947412972172
421010027024.0,foot,600,124.8,3.878205128205128
421010027024.0,foot,1800,1973.6,3.880421564653425
421010027024.0,foot,1200,798.6,3.8936889556724266
421010281001.0,car,600,2788.8,3.488740676993689
421010281001.0,car,1800,30223.2,3.5589447841393365
421010281001.0,car,1200,18535.8,3.6282329330268994
421010281001.0,pt,600,13.4,3.276119402985074
421010281001.0,pt,1800,1428.0,3.467717086834734
421010281001.0,pt,1200,150.8,3.1346153846153846
421010281001.0,foot,600,8.2,3.402439024390244
421010281001.0,foot,1800,167.8,3.296781883194279
421010281001.0,foot,1200,55.8,3.292114695340502
421010281002.0,car,600,3516.8,3.5479128753412192
421010281002.0,car,1800,30696.8,3.558152641317662
421010281002.0,car,1200,18878.2,3.629164856818977
421010281002.0,pt,600,21.6,3.1296296296296298
421010281002.0,pt,1800,1692.2,3.4923176929440967
421010281002.0,pt,1200,175.0,3.1645714285714286
421010281002.0,foot,600,13.2,3.378787878787879
421010281002.0,foot,1800,181.6,3.314977973568282
421010281002.0,foot,1200,65.0,3.3415384615384616
421010281003.0,car,600,4126.8,3.5755064456721914
421010281003.0,car,1800,31167.8,3.557007552666534
421010281003.0,car,1200,19389.0,3.625220485842488
421010281003.0,pt,600,25.6,2.9609375
421010281003.0,pt,1800,1969.2,3.5070587040422505
421010281003.0,pt,1200,196.2,3.1508664627930685
421010281003.0,foot,600,18.0,3.238888888888889
421010281003.0,foot,1800,189.6,3.319620253164557
421010281003.0,foot,1200,68.0,3.286764705882353
421010109001.0,car,600,10619.0,3.702740371033054
421010109001.0,car,1800,29573.8,3.554271010150877
421010109001.0,car,1200,19155.0,3.608587836074132
421010109001.0,pt,600,24.6,3.565040650406504
421010109001.0,pt,1800,4847.0,3.661068702290077
421010109001.0,pt,1200,466.8,3.639888603256213
421010109001.0,foot,600,29.8,3.5067114093959733
421010109001.0,foot,1800,1131.2,3.5673620933521923
421010109001.0,foot,1200,347.2,3.519873271889401
421010109002.0,car,600,10928.8,3.7073512187980384
421010109002.0,car,1800,29899.4,3.550984300688308
421010109002.0,car,1200,19441.4,3.603994568292407
421010109002.0,pt,600,46.0,3.5782608695652174
421010109002.0,pt,1800,5812.6,3.674242163575681
421010109002.0,pt,1200,970.4,3.627679307502061
421010109002.0,foot,600,37.4,3.550802139037433
421010109002.0,foot,1800,1389.8,3.592459346668585
421010109002.0,foot,1200,471.0,3.5316348195329086
421010109003.0,car,600,10847.4,3.7026476390655834
421010109003.0,car,1800,29779.8,3.551817003472152
421010109003.0,car,1200,19441.4,3.603901982367525
421010109003.0,pt,600,79.6,3.5603015075376883
421010109003.0,pt,1800,5692.0,3.678671820098384
421010109003.0,pt,1200,1147.4,3.5877636395328567
421010109003.0,foot,600,86.4,3.568287037037037
421010109003.0,foot,1800,1366.6,3.6018586272501096
421010109003.0,foot,1200,527.0,3.480075901328273
421010363011.0,car,600,1691.6,3.349314258689997
421010363011.0,car,1800,25562.2,3.5695323563699524
421010363011.0,car,1200,8397.0,3.504430153626295
421010363011.0,pt,600,21.0,2.8714285714285714
421010363011.0,pt,1800,297.8,3.27568838146407
421010363011.0,pt,1200,126.2,3.1038034865293187
421010363011.0,foot,600,32.4,2.867283950617284
421010363011.0,foot,1800,128.0,3.05546875
421010363011.0,foot,1200,86.8,2.963133640552996
421010363012.0,car,600,1713.8,3.3544754347065
421010363012.0,car,1800,25549.0,3.569955771263063
421010363012.0,car,1200,7933.2,3.487596430192104
421010363012.0,pt,600,26.2,3.0572519083969465
421010363012.0,pt,1800,462.0,3.288528138528138
421010363012.0,pt,1200,202.2,3.1617210682492582
421010363012.0,foot,600,15.8,3.09493670886076
421010363012.0,foot,1800,179.2,3.0965401785714284
421010363012.0,foot,1200,89.8,3.0334075723830733
421010363021.0,car,600,1850.2,3.370176197167874
421010363021.0,car,1800,25788.4,3.572714864047401
421010363021.0,car,1200,8133.2,3.4930654600895097
421010363021.0,pt,600,19.8,3.101010101010101
421010363021.0,pt,1800,340.4,3.3078730904817863
421010363021.0,pt,1200,96.0,3.277083333333333
421010363021.0,foot,600,14.6,3.1575342465753424
421010363021.0,foot,1800,131.8,3.110773899848255
421010363021.0,foot,1200,49.6,3.2298387096774195
421010363022.0,car,600,1843.2,3.38037109375
421010363022.0,car,1800,25872.8,3.574881729074549
421010363022.0,car,1200,7805.8,3.477734505111584
421010363022.0,pt,600,3.8,3.6052631578947367
421010363022.0,pt,1800,295.0,3.3508474576271188
421010363022.0,pt,1200,52.2,3.4597701149425286
421010363022.0,foot,600,2.8,2.2857142857142856
421010363022.0,foot,1800,81.2,3.227832512315271
421010363022.0,foot,1200,31.2,3.2564102564102564
421010363031.0,car,600,1523.0,3.338148391332896
421010363031.0,car,1800,24297.6,3.5730030949558804
421010363031.0,car,1200,6628.0,3.4343542546771277
421010363031.0,pt,600,0.8,3.25
421010363031.0,pt,1800,161.8,3.271940667490729
421010363031.0,pt,1200,17.4,3.431034482758621
421010363031.0,foot,600,0.8,3.25
421010363031.0,foot,1800,87.0,3.155172413793104
421010363031.0,foot,1200,14.6,3.184931506849315
421010363032.0,car,600,1744.4,3.366945654666361
421010363032.0,car,1800,25495.0,3.571508138850755
421010363032.0,car,1200,7592.0,3.472207586933614
421010363032.0,pt,600,14.6,3.068493150684932
421010363032.0,pt,1800,244.0,3.308606557377049
421010363032.0,pt,1200,59.6,3.295302013422819
421010363032.0,foot,600,12.4,3.032258064516129
421010363032.0,foot,1800,147.0,3.159183673469388
421010363032.0,foot,1200,33.0,3.096969696969697
421010363033.0,car,600,1702.8,3.363518910030538
421010363033.0,car,1800,25333.0,3.571685153752023
421010363033.0,car,1200,7446.4,3.47229533734422
421010363033.0,pt,600,11.4,2.9473684210526314
421010363033.0,pt,1800,208.8,3.249521072796935
421010363033.0,pt,1200,73.8,3.1883468834688347
421010363033.0,foot,600,9.4,3.148936170212766
421010363033.0,foot,1800,137.2,3.110787172011662
421010363033.0,foot,1200,35.2,3.059659090909091
421010363034.0,car,600,1608.4,3.342203431982094
421010363034.0,car,1800,25063.0,3.570358696085864
421010363034.0,car,1200,6962.2,3.4464537071615293
421010363034.0,pt,600,9.6,3.0
421010363034.0,pt,1800,291.8,3.2429746401644963
421010363034.0,pt,1200,108.2,3.1765249537892792
421010363034.0,foot,600,0.4,2.75
421010363034.0,foot,1800,180.4,3.093680709534368
421010363034.0,foot,1200,51.4,3.085603112840467
421010191001.0,car,600,3419.6,3.564042578079308
421010191001.0,car,1800,30927.0,3.5469654347334045
421010191001.0,car,1200,19483.2,3.606676521310668
421010191001.0,pt,600,15.6,3.5
421010191001.0,pt,1800,314.8,3.4189961880559085
421010191001.0,pt,1200,78.2,3.2672634271099743
421010191001.0,foot,600,18.4,3.4510869565217392
421010191001.0,foot,1800,139.4,3.340746054519369
421010191001.0,foot,1200,57.0,3.356140350877193
421010191004.0,car,600,2930.4,3.5416666666666665
421010191004.0,car,1800,30404.0,3.5485922904880938
421010191004.0,car,1200,18910.4,3.607570437431255
421010191004.0,pt,600,11.2,3.5267857142857144
421010191004.0,pt,1800,244.8,3.294934640522876
421010191004.0,pt,1200,68.6,3.307580174927114
421010191004.0,foot,600,12.4,3.564516129032258
421010191004.0,foot,1800,131.4,3.3668188736681888
421010191004.0,foot,1200,61.2,3.315359477124183
421010191005.0,car,600,3978.0,3.594771241830065
421010191005.0,car,1800,30868.2,3.547012783382251
421010191005.0,car,1200,19558.8,3.604689449250465
421010191005.0,pt,600,17.8,3.0786516853932584
421010191005.0,pt,1800,1637.6,3.618649242794333
421010191005.0,pt,1200,201.4,3.5436941410129097
421010191005.0,foot,600,18.0,3.172222222222222
421010191005.0,foot,1800,230.8,3.273396880415945
421010191005.0,foot,1200,83.0,3.355421686746988
421010191002.0,car,600,3796.4,3.581103150352966
421010191002.0,car,1800,31142.4,3.5469327990135637
421010191002.0,car,1200,19707.2,3.604591215393359
421010191002.0,pt,600,20.2,3.287128712871287
421010191002.0,pt,1800,491.6,3.4629780309194467
421010191002.0,pt,1200,101.6,3.3080708661417324
421010191002.0,foot,600,22.2,3.3063063063063063
421010191002.0,foot,1800,167.4,3.305256869772999
421010191002.0,foot,1200,71.8,3.3871866295264623
421010191003.0,car,600,3713.6,3.5859274019819045
421010191003.0,car,1800,30823.0,3.5478668526749506
421010191003.0,car,1200,19462.0,3.60416195663344
421010191003.0,pt,600,22.4,3.0580357142857144
421010191003.0,pt,1800,1383.2,3.616902834008097
421010191003.0,pt,1200,137.8,3.320754716981132
421010191003.0,foot,600,22.8,3.048245614035088
421010191003.0,foot,1800,222.6,3.2079964061096136
421010191003.0,foot,1200,70.6,3.423512747875354
421010191006.0,car,600,3315.6,3.5640004825672578
421010191006.0,car,1800,30688.4,3.547591272272259
421010191006.0,car,1200,19248.8,3.607798927725365
421010191006.0,pt,600,17.0,3.252941176470588
421010191006.0,pt,1800,603.0,3.368988391376451
421010191006.0,pt,1200,111.4,3.3025134649910237
421010191006.0,foot,600,23.0,3.3217391304347825
421010191006.0,foot,1800,173.8,3.2658227848101267
421010191006.0,foot,1200,59.8,3.367892976588629
421010019001.0,car,600,10290.4,3.719204306926844
421010019001.0,car,1800,29307.4,3.54983041825614
421010019001.0,car,1200,19081.8,3.600587994843254
421010019001.0,pt,600,221.2,3.838155515370705
421010019001.0,pt,1800,7146.4,3.7337680510466806
421010019001.0,pt,1200,3099.2,3.810144553433144
421010019001.0,foot,600,253.4,3.839779005524862
421010019001.0,foot,1800,4935.2,3.765865618414654
421010019001.0,foot,1200,2430.8,3.7715566891558336
421010019002.0,car,600,10130.4,3.718451393824528
421010019002.0,car,1800,28920.6,3.5515272850494117
421010019002.0,car,1200,18782.8,3.603397789466959
421010019002.0,pt,600,156.4,3.838235294117647
421010019002.0,pt,1800,7148.0,3.735870173475098
421010019002.0,pt,1200,2382.4,3.839405641370047
421010019002.0,foot,600,192.0,3.8666666666666663
421010019002.0,foot,1800,4336.8,3.7624285187234823
421010019002.0,foot,1200,1726.0,3.80747392815759
421010019003.0,car,600,10205.4,3.721843337840751
421010019003.0,car,1800,29073.4,3.5503897033026752
421010019003.0,car,1200,18839.0,3.601364191305271
421010019003.0,pt,600,310.2,3.872662798194713
421010019003.0,pt,1800,7503.4,3.723991790388357
421010019003.0,pt,1200,3901.8,3.794658875390845
421010019003.0,foot,600,279.6,3.837267525035765
421010019003.0,foot,1800,5262.8,3.767614197765448
421010019003.0,foot,1200,2481.6,3.816852030947776
421010060001.0,car,600,2038.8,3.4699332940945653
421010060001.0,car,1800,24950.0,3.5778356713426853
421010060001.0,car,1200,15365.0,3.643006833712984
421010060001.0,pt,600,12.0,3.2666666666666666
