GEOID10,profile,time_limit,average_area
421010242001.0,car,1200,994243162.3861799
421010242001.0,foot,600,2100176.720603441
421010242001.0,foot,1800,21200342.257576797
421010242001.0,foot,1200,8866810.496413033
421010242001.0,pt,600,1983027.2392590374
421010242001.0,pt,1800,49260095.126270354
421010242001.0,pt,1200,16285234.15254801
421010242002.0,car,600,199267228.01732945
421010242002.0,car,1800,3043918595.126562
421010242002.0,car,1200,1076853963.6860535
421010242002.0,foot,600,2143991.2699932135
421010242002.0,foot,1800,21467341.867590766
421010242002.0,foot,1200,8850791.830575425
421010242002.0,pt,600,1792897.3107462123
421010242002.0,pt,1800,45419654.180405974
421010242002.0,pt,1200,12896507.418045776
421010242003.0,car,600,198031478.13787895
421010242003.0,car,1800,3039482954.957081
421010242003.0,car,1200,1070834182.1210101
421010242003.0,foot,600,2112379.0387937874
421010242003.0,foot,1800,20958695.55706782
421010242003.0,foot,1200,8661060.65119107
421010242003.0,pt,600,2222796.364791475
421010242003.0,pt,1800,51465556.787802085
421010242003.0,pt,1200,15229140.595683903
421010242004.0,car,600,206077590.87221563
421010242004.0,car,1800,3094707046.15228
421010242004.0,car,1200,1105217678.66569
421010242004.0,foot,600,2233880.644884205
421010242004.0,foot,1800,21013490.582035817
421010242004.0,foot,1200,8667023.521572078
421010242004.0,pt,600,2087130.9712707433
421010242004.0,pt,1800,43354396.42834239
421010242004.0,pt,1200,11826613.435931424
421010070001.0,car,600,191985857.99203807
421010070001.0,car,1800,3200845019.914164
421010070001.0,car,1200,1042676503.2412694
421010070001.0,foot,600,2144161.6630765907
421010070001.0,foot,1800,19404275.10422988
421010070001.0,foot,1200,8542846.570220286
421010070001.0,pt,600,2265096.7345414055
421010070001.0,pt,1800,50180413.4887636
421010070001.0,pt,1200,14336805.492146682
421010070002.0,car,600,198020872.0720076
421010070002.0,car,1800,3214882773.4286213
421010070002.0,car,1200,1048287815.563104
421010070002.0,foot,600,2094206.5053352662
421010070002.0,foot,1800,19198276.99755517
421010070002.0,foot,1200,8348720.335754639
421010070002.0,pt,600,2042156.540659152
421010070002.0,pt,1800,43527820.5292678
421010070002.0,pt,1200,12519211.252967158
421010070003.0,car,600,182813238.4962728
421010070003.0,car,1800,3095456446.725279
421010070003.0,car,1200,989293019.5446813
421010070003.0,foot,600,1613465.9128353305
421010070003.0,foot,1800,18180990.171351887
421010070003.0,foot,1200,7901756.8205296155
421010070003.0,pt,600,1756496.9416956517
421010070003.0,pt,1800,41141368.02251448
421010070003.0,pt,1200,13685502.821719399
421010070004.0,car,600,198622520.71475142
421010070004.0,car,1800,3190452670.6151276
421010070004.0,car,1200,1033754539.8806698
421010070004.0,foot,600,2002422.0039699047
421010070004.0,foot,1800,19537859.60497316
421010070004.0,foot,1200,8514992.554116938
421010070004.0,pt,600,2139109.185683683
421010070004.0,pt,1800,43083361.72241911
421010070004.0,pt,1200,14069477.947465781
421010070005.0,car,600,181641810.75704363
421010070005.0,car,1800,3131330594.567092
421010070005.0,car,1200,1001693708.4682338
421010070005.0,foot,600,1957602.100403246
421010070005.0,foot,1800,18398456.99888292
421010070005.0,foot,1200,8282143.899373094
421010070005.0,pt,600,2428083.0154917194
421010070005.0,pt,1800,46847402.40994656
421010070005.0,pt,1200,15409713.08517829
421010283001.0,car,600,222925719.94460425
421010283001.0,car,1800,3222669412.4911876
421010283001.0,car,1200,1151283579.3976986
421010283001.0,foot,600,2174994.5140806893
421010283001.0,foot,1800,21596375.921004735
421010283001.0,foot,1200,9133677.312053038
421010283001.0,pt,600,1727099.1958481516
421010283001.0,pt,1800,54472709.18735907
421010283001.0,pt,1200,13673434.61626589
421010283002.0,car,600,239442056.37459603
421010283002.0,car,1800,3338339238.5974035
421010283002.0,car,1200,1203461737.5876982
421010283002.0,foot,600,2106019.466269645
421010283002.0,foot,1800,21356645.89889691
421010283002.0,foot,1200,9003731.628536236
421010283002.0,pt,600,1608950.2504736807
421010283002.0,pt,1800,54867398.68284933
421010283002.0,pt,1200,13375093.756386466
421010283003.0,car,600,287001273.27659863
421010283003.0,car,1800,3545266839.3730135
421010283003.0,car,1200,1327729736.8553498
421010283003.0,foot,600,2276983.606218486
421010283003.0,foot,1800,22096254.289991807
421010283003.0,foot,1200,9452166.927485567
421010283003.0,pt,600,2401218.3917889097
421010283003.0,pt,1800,73706288.45942476
421010283003.0,pt,1200,19786220.150180545
421010283004.0,car,600,272789221.73896194
421010283004.0,car,1800,3471989940.433451
421010283004.0,car,1200,1285811115.992646
421010283004.0,foot,600,2014734.726767682
421010283004.0,foot,1800,20993790.40452641
421010283004.0,foot,1200,9078714.062816298
421010283004.0,pt,600,1533407.4864320813
421010283004.0,pt,1800,65775363.449958466
421010283004.0,pt,1200,15918907.823105132
421010283005.0,car,600,250638262.1361146
421010283005.0,car,1800,3369197340.2159123
421010283005.0,car,1200,1227350947.541557
421010283005.0,foot,600,2173481.0278339023
421010283005.0,foot,1800,21578747.80950571
421010283005.0,foot,1200,8877525.844292725
421010283005.0,pt,600,1793585.0171219483
421010283005.0,pt,1800,57063903.671456575
421010283005.0,pt,1200,13714129.766569525
421010283006.0,car,600,234120064.81746235
421010283006.0,car,1800,3287836161.3920283
421010283006.0,car,1200,1186460743.8806007
421010283006.0,foot,600,2250507.8936734786
421010283006.0,foot,1800,22052586.28242986
421010283006.0,foot,1200,9385008.131961903
421010283006.0,pt,600,2080207.4540557764
421010283006.0,pt,1800,70208415.64392097
421010283006.0,pt,1200,18443604.75593411
421010283007.0,car,600,259952046.90867835
421010283007.0,car,1800,3398452087.4663563
421010283007.0,car,1200,1251450945.0108292
421010283007.0,foot,600,2337529.448329502
421010283007.0,foot,1800,22200422.67844735
421010283007.0,foot,1200,9292717.459314197
421010283007.0,pt,600,2520368.879009972
421010283007.0,pt,1800,69822215.00880304
421010283007.0,pt,1200,18077736.287269376
421010111001.0,car,600,209641434.65633798
421010111001.0,car,1800,3261360251.910357
421010111001.0,car,1200,1132808427.4056973
421010111001.0,foot,600,1130330.6071698132
421010111001.0,foot,1800,17187879.318759806
421010111001.0,foot,1200,6295103.440717997
421010111001.0,pt,600,1014218.4552899608
421010111001.0,pt,1800,42244077.98964087
421010111001.0,pt,1200,11993030.413450032
421010111002.0,car,600,196008831.93140498
421010111002.0,car,1800,3169646779.7632027
421010111002.0,car,1200,1089110691.3431919
421010111002.0,foot,600,1406601.5206417027
421010111002.0,foot,1800,19251576.110524338
421010111002.0,foot,1200,7406087.873890929
421010111002.0,pt,600,1431930.2804826044
421010111002.0,pt,1800,47566730.593119204
421010111002.0,pt,1200,12460384.345717104
421010111003.0,car,600,205703228.71222147
421010111003.0,car,1800,3157726774.001148
421010111003.0,car,1200,1098880554.7856982
421010111003.0,foot,600,2121321.986744511
421010111003.0,foot,1800,20327277.88862235
421010111003.0,foot,1200,8304031.428785922
421010111003.0,pt,600,2095066.3266626433
421010111003.0,pt,1800,47653451.387724034
421010111003.0,pt,1200,12835284.240138942
421010111004.0,car,600,211791248.2622015
421010111004.0,car,1800,3146070576.9195633
421010111004.0,car,1200,1112178155.079459
421010111004.0,foot,600,2092868.5666337356
421010111004.0,foot,1800,21074549.763731644
421010111004.0,foot,1200,8635921.167015925
421010111004.0,pt,600,1765142.9701414101
421010111004.0,pt,1800,47227683.250620395
421010111004.0,pt,1200,15203492.812408378
421010111005.0,car,600,216438961.2859846
421010111005.0,car,1800,3231170985.622328
421010111005.0,car,1200,1140002777.5923629
421010111005.0,foot,600,1617530.915737674
421010111005.0,foot,1800,20319285.17541916
421010111005.0,foot,1200,7821920.649577444
421010111005.0,pt,600,1565292.8223890963
421010111005.0,pt,1800,46935432.60522269
421010111005.0,pt,1200,15517728.467875253
421010152001.0,car,600,181271645.31947222
421010152001.0,car,1800,3288504132.8900156
421010152001.0,car,1200,1071950378.7968795
421010152001.0,foot,600,2318387.9660871355
421010152001.0,foot,1800,22350274.101905428
421010152001.0,foot,1200,9279587.459484514
421010152001.0,pt,600,2080226.673827929
421010152001.0,pt,1800,42044764.09516873
421010152001.0,pt,1200,13736723.980468977
421010152002.0,car,600,199302103.52739117
421010152002.0,car,1800,3359164132.8963556
421010152002.0,car,1200,1117681529.1496062
421010152002.0,foot,600,2126264.8804754266
421010152002.0,foot,1800,22377626.482224684
421010152002.0,foot,1200,9744594.689887231
421010152002.0,pt,600,1880887.7566507827
421010152002.0,pt,1800,34586249.24755631
421010152002.0,pt,1200,11545399.13414201
421010152003.0,car,600,207371587.67811492
421010152003.0,car,1800,3411721553.0276666
421010152003.0,car,1200,1133798564.2289677
421010152003.0,foot,600,2329876.1982291774
421010152003.0,foot,1800,22525109.953301273
421010152003.0,foot,1200,10015937.518070377
421010152003.0,pt,600,1932272.7575715228
421010152003.0,pt,1800,29916855.96411364
421010152003.0,pt,1200,10520475.972927475
421010152004.0,car,600,191685087.0066564
421010152004.0,car,1800,3363831466.7165027
421010152004.0,car,1200,1097861163.0096524
421010152004.0,foot,600,2316646.2444049744
421010152004.0,foot,1800,22269932.02019093
421010152004.0,foot,1200,9536733.900476748
421010152004.0,pt,600,2098308.89485761
421010152004.0,pt,1800,46183774.1384516
421010152004.0,pt,1200,13688671.995697314
421010152005.0,car,600,216156102.75000325
421010152005.0,car,1800,3495934873.4066725
421010152005.0,car,1200,1168695446.0372403
421010152005.0,foot,600,2392576.0770040294
421010152005.0,foot,1800,22841124.114284087
421010152005.0,foot,1200,10056942.525660558
421010152005.0,pt,600,2064150.1798191846
421010152005.0,pt,1800,32805195.137037806
421010152005.0,pt,1200,10923173.703946576
421010365011.0,car,600,290418260.62959015
421010365011.0,car,1800,3455289662.9450445
421010365011.0,car,1200,1272735698.7513518
421010365011.0,foot,600,1308172.9735611589
421010365011.0,foot,1800,15126070.839952758
421010365011.0,foot,1200,6279517.740313447
421010365011.0,pt,600,1035136.2264250193
421010365011.0,pt,1800,24600708.001948293
421010365011.0,pt,1200,8858730.221269378
421010365012.0,car,600,294036700.3333069
421010365012.0,car,1800,3432874624.967432
421010365012.0,car,1200,1292469716.014459
421010365012.0,foot,600,1277418.372157469
421010365012.0,foot,1800,15396660.719476614
421010365012.0,foot,1200,5754890.032330507
421010365012.0,pt,600,1006194.8498840254
421010365012.0,pt,1800,33482671.57627646
421010365012.0,pt,1200,11685976.981361382
421010365013.0,car,600,308115507.8767489
421010365013.0,car,1800,3494721161.726921
421010365013.0,car,1200,1300490740.3813334
421010365013.0,foot,600,1102784.0399475335
421010365013.0,foot,1800,15740893.979004432
421010365013.0,foot,1200,6244478.25155337
421010365013.0,pt,600,1132481.7084478326
421010365013.0,pt,1800,35560417.38203696
421010365013.0,pt,1200,13375773.657975076
421010365021.0,car,600,216019618.7149396
421010365021.0,car,1800,3306867416.190278
421010365021.0,car,1200,1116179037.1429384
421010365021.0,foot,600,859799.9212282756
421010365021.0,foot,1800,9455213.879341263
421010365021.0,foot,1200,3730686.794433287
421010365021.0,pt,600,456560.8650535684
421010365021.0,pt,1800,13124013.959859733
421010365021.0,pt,1200,2734328.389619122
421010365022.0,car,600,268242304.278471
421010365022.0,car,1800,3457764938.8617043
421010365022.0,car,1200,1221800322.6967282
421010365022.0,foot,600,1322153.0012108262
421010365022.0,foot,1800,12478244.34244671
421010365022.0,foot,1200,5618367.109552523
421010365022.0,pt,600,811990.9465810179
421010365022.0,pt,1800,11413292.566734936
421010365022.0,pt,1200,3646885.8830830143
421010021001.0,car,600,181782482.38767985
421010021001.0,car,1800,3464317971.953653
421010021001.0,car,1200,1148615375.349546
421010021001.0,foot,600,2326940.4973607613
421010021001.0,foot,1800,21551918.159479253
421010021001.0,foot,1200,9536085.765434919
421010021001.0,pt,600,1998077.467236957
421010021001.0,pt,1800,46542889.64690919
421010021001.0,pt,1200,13996467.526613036
421010021002.0,car,600,183801205.86198276
421010021002.0,car,1800,3479240716.428878
421010021002.0,car,1200,1167334860.0465512
421010021002.0,foot,600,2427740.0063536637
421010021002.0,foot,1800,22038061.714859795
421010021002.0,foot,1200,10009162.395758528
421010021002.0,pt,600,2153650.8173331465
421010021002.0,pt,1800,45260521.52278798
421010021002.0,pt,1200,13912963.095064756
421010062001.0,car,600,190038406.89513758
421010062001.0,car,1800,3152686088.023511
421010062001.0,car,1200,995441836.4289554
421010062001.0,foot,600,2164558.4036286194
421010062001.0,foot,1800,17644940.976311196
421010062001.0,foot,1200,7966857.629602407
421010062001.0,pt,600,2371036.338511805
421010062001.0,pt,1800,38953989.36788739
421010062001.0,pt,1200,12010315.274492085
421010062002.0,car,600,186826651.2587543
421010062002.0,car,1800,3110833034.036178
421010062002.0,car,1200,975882034.4266224
421010062002.0,foot,600,2108421.227918646
421010062002.0,foot,1800,17338485.907439165
421010062002.0,foot,1200,7986726.5268395245
421010062002.0,pt,600,1984066.5634876445
421010062002.0,pt,1800,25572005.20130624
421010062002.0,pt,1200,8644403.010749418
421010062003.0,car,600,184178548.62508577
421010062003.0,car,1800,3092963216.47265
421010062003.0,car,1200,966210607.1574669
421010062003.0,foot,600,2051072.3951581668
421010062003.0,foot,1800,17247401.933203362
421010062003.0,foot,1200,7989534.480460358
421010062003.0,pt,600,1787566.0125102438
421010062003.0,pt,1800,22744735.980474826
421010062003.0,pt,1200,8180296.4319463195
421010062004.0,car,600,178352193.1805408
421010062004.0,car,1800,3039573933.550596
421010062004.0,car,1200,945473376.634483
421010062004.0,foot,600,1912681.7332941468
421010062004.0,foot,1800,16917322.78937017
421010062004.0,foot,1200,7884893.2156261895
421010062004.0,pt,600,1747471.863616544
421010062004.0,pt,1800,27232211.841426384
421010062004.0,pt,1200,10148977.16951778
421010275001.0,car,600,238642388.49317583
421010275001.0,car,1800,3173615410.838474
421010275001.0,car,1200,1153345070.1230187
421010275001.0,foot,600,1732854.8263529385
421010275001.0,foot,1800,19327440.43169468
421010275001.0,foot,1200,7831311.697832489
421010275001.0,pt,600,1429705.7366185305
421010275001.0,pt,1800,49320875.54385201
421010275001.0,pt,1200,11468283.439087186
421010275002.0,car,600,236381367.49540797
421010275002.0,car,1800,3196024574.077012
421010275002.0,car,1200,1160946692.7854977
421010275002.0,foot,600,1933964.4801963787
421010275002.0,foot,1800,19937479.553360507
421010275002.0,foot,1200,8164699.055562401
421010275002.0,pt,600,2128944.4441024633
421010275002.0,pt,1800,78020212.52803192
421010275002.0,pt,1200,20480513.89876163
421010275003.0,car,600,247473872.43959242
421010275003.0,car,1800,3286653316.5414677
421010275003.0,car,1200,1199421987.9847903
421010275003.0,foot,600,1873078.3764671471
421010275003.0,foot,1800,21179458.81587714
421010275003.0,foot,1200,8933943.111613126
421010275003.0,pt,600,2375168.3082879977
421010275003.0,pt,1800,75236300.89849916
421010275003.0,pt,1200,20977354.266766228
421010275004.0,car,600,226694730.03744692
421010275004.0,car,1800,3142804929.6342535
421010275004.0,car,1200,1126334337.210733
421010275004.0,foot,600,1920957.9437112988
421010275004.0,foot,1800,20519560.044856343
421010275004.0,foot,1200,8722223.176572446
421010275004.0,pt,600,2013039.4590495522
421010275004.0,pt,1800,78061172.96162227
421010275004.0,pt,1200,20551513.201673288
421010103001.0,car,600,199384649.27756506
421010103001.0,car,1800,3096283026.8880057
421010103001.0,car,1200,1075134734.8605542
421010103001.0,foot,600,1907844.146534951
421010103001.0,foot,1800,19867376.481925216
421010103001.0,foot,1200,8418143.788067784
421010103001.0,pt,600,1922219.3595852212
421010103001.0,pt,1800,44846988.67188294
421010103001.0,pt,1200,13540610.268169235
421010103002.0,car,600,201152821.2270952
421010103002.0,car,1800,3116083390.680761
421010103002.0,car,1200,1076932480.5381007
421010103002.0,foot,600,2133288.110096305
421010103002.0,foot,1800,20388357.70829853
421010103002.0,foot,1200,8965910.694674183
421010103002.0,pt,600,3356134.073540654
421010103002.0,pt,1800,60650239.797341704
421010103002.0,pt,1200,24373164.545144446
421010316001.0,car,600,225714527.04485258
421010316001.0,car,1800,3467722285.611903
421010316001.0,car,1200,1303886465.6334288
421010316001.0,foot,600,2261703.764101495
421010316001.0,foot,1800,22703736.878349327
421010316001.0,foot,1200,9723677.349081868
421010316001.0,pt,600,2049017.5421246085
421010316001.0,pt,1800,57138827.45409789
421010316001.0,pt,1200,15435296.761321783
421010316002.0,car,600,238509239.80330855
421010316002.0,car,1800,3526029651.1474886
421010316002.0,car,1200,1342868013.141402
421010316002.0,foot,600,2291599.8722146046
421010316002.0,foot,1800,22280993.08362962
421010316002.0,foot,1200,9626191.837418417
421010316002.0,pt,600,2104873.1148806363
421010316002.0,pt,1800,54050817.68268831
421010316002.0,pt,1200,15300669.156836143
421010316003.0,car,600,243307594.30908197
421010316003.0,car,1800,3559724614.813469
421010316003.0,car,1200,1358850738.2552755
421010316003.0,foot,600,2311611.7660090826
421010316003.0,foot,1800,22436306.48655606
421010316003.0,foot,1200,9691708.594767055
421010316003.0,pt,600,2119154.35777385
421010316003.0,pt,1800,53347189.11509922
421010316003.0,pt,1200,15697918.063961167
421010316004.0,car,600,251661983.90508518
421010316004.0,car,1800,3598732056.597248
421010316004.0,car,1200,1376495647.867082
421010316004.0,foot,600,2225987.404151677
421010316004.0,foot,1800,22185667.485042352
421010316004.0,foot,1200,9656446.112804798
421010316004.0,pt,600,2118405.7452230994
421010316004.0,pt,1800,53911268.754130766
421010316004.0,pt,1200,15575038.125946533
421010316005.0,car,600,239088203.09317842
421010316005.0,car,1800,3543343779.8451233
421010316005.0,car,1200,1342669603.8932288
421010316005.0,foot,600,2345041.5601427043
421010316005.0,foot,1800,22613850.663082812
421010316005.0,foot,1200,9794886.558406861
421010316005.0,pt,600,2180182.8525377167
421010316005.0,pt,1800,52314423.25658067
421010316005.0,pt,1200,14883952.14566443
421010316006.0,car,600,228080580.03276378
421010316006.0,car,1800,3470339945.9695244
421010316006.0,car,1200,1312304916.216486
421010316006.0,foot,600,2314544.172536754
421010316006.0,foot,1800,22147404.08856141
421010316006.0,foot,1200,9604873.482627787
421010316006.0,pt,600,2254061.194817687
421010316006.0,pt,1800,52984905.69355045
421010316006.0,pt,1200,14986330.962247992
421010316007.0,car,600,248944145.88073236
421010316007.0,car,1800,3597671464.813056
421010316007.0,car,1200,1362946214.6685557
421010316007.0,foot,600,2399754.648343246
421010316007.0,foot,1800,23192408.743749734
421010316007.0,foot,1200,9926993.531317228
421010316007.0,pt,600,2445299.148930178
421010316007.0,pt,1800,62493119.78526982
421010316007.0,pt,1200,17193730.67311903
421010144001.0,car,600,234178961.80452308
421010144001.0,car,1800,3758781242.7930756
421010144001.0,car,1200,1316955639.5549102
421010144001.0,foot,600,2356502.1888066563
421010144001.0,foot,1800,21188880.718706023
421010144001.0,foot,1200,9599546.015651766
421010144001.0,pt,600,2574499.0955041796
421010144001.0,pt,1800,63993917.50825258
421010144001.0,pt,1200,17350303.610728644
421010144002.0,car,600,213504873.25649843
421010144002.0,car,1800,3644398270.6892486
421010144002.0,car,1200,1264805207.0397117
421010144002.0,foot,600,2282091.2534869863
421010144002.0,foot,1800,21196577.41103545
421010144002.0,foot,1200,9569571.96408213
421010144002.0,pt,600,2015805.1225991987
421010144002.0,pt,1800,60778110.830600634
421010144002.0,pt,1200,15636523.773795092
421010144003.0,car,600,224186066.25855905
421010144003.0,car,1800,3694105865.554872
421010144003.0,car,1200,1278038508.513363
421010144003.0,foot,600,2237420.7682498586
421010144003.0,foot,1800,21487388.901247736
421010144003.0,foot,1200,9382683.002915451
421010144003.0,pt,600,2192206.7504402637
421010144003.0,pt,1800,59164460.636845484
421010144003.0,pt,1200,15898564.533981498
421010357011.0,car,600,284966627.10876316
421010357011.0,car,1800,3400601873.80331
421010357011.0,car,1200,1225482845.7829616
421010357011.0,foot,600,1467739.2439786387
421010357011.0,foot,1800,17047935.766270608
421010357011.0,foot,1200,6719482.576707391
421010357011.0,pt,600,1565857.396351226
421010357011.0,pt,1800,39203656.48446893
421010357011.0,pt,1200,11887092.23398913
421010357012.0,car,600,260376006.5995809
421010357012.0,car,1800,3260344936.256632
421010357012.0,car,1200,1177996137.8202572
421010357012.0,foot,600,1619820.721757312
421010357012.0,foot,1800,13885169.059698861
421010357012.0,foot,1200,6922336.222390994
421010357012.0,pt,600,1136851.2377185314
421010357012.0,pt,1800,15131291.002827257
421010357012.0,pt,1200,5833479.180212193
421010357021.0,car,600,210326885.38113567
421010357021.0,car,1800,3063776991.3371267
421010357021.0,car,1200,1059416733.4730133
421010357021.0,foot,600,825065.4979608386
421010357021.0,foot,1800,8898557.113497142
421010357021.0,foot,1200,3149095.711824593
421010357021.0,pt,600,384779.7813628981
421010357021.0,pt,1800,7569656.634856055
421010357021.0,pt,1200,2037236.728905148
421010357022.0,car,600,192326054.39272386
421010357022.0,car,1800,2982386596.4062734
421010357022.0,car,1200,1043019491.4842889
421010357022.0,foot,600,1368616.0334752742
421010357022.0,foot,1800,13533242.017944613
421010357022.0,foot,1200,5904538.299571472
421010357022.0,pt,600,768787.4610034957
421010357022.0,pt,1800,11417740.00665633
421010357022.0,pt,1200,3942681.88348589
421010013001.0,car,600,219964453.76330414
421010013001.0,car,1800,3565053767.7463446
421010013001.0,car,1200,1205249809.6171699
421010013001.0,foot,600,2347569.827378812
421010013001.0,foot,1800,22225126.00784964
421010013001.0,foot,1200,9484621.769287573
421010013001.0,pt,600,1767884.2044150562
421010013001.0,pt,1800,41224354.18204318
421010013001.0,pt,1200,10189701.724700633
421010013002.0,car,600,207437159.21679983
421010013002.0,car,1800,3514884964.016116
421010013002.0,car,1200,1177862661.77371
421010013002.0,foot,600,2322367.4288544
421010013002.0,foot,1800,22029417.80596725
421010013002.0,foot,1200,9102797.63536292
421010013002.0,pt,600,1788217.1630994752
421010013002.0,pt,1800,45635918.09708944
421010013002.0,pt,1200,11012997.903891802
421010013003.0,car,600,201131942.947775
421010013003.0,car,1800,3554208485.481046
421010013003.0,car,1200,1191003487.6948676
421010013003.0,foot,600,2314130.48637166
421010013003.0,foot,1800,21919239.98148219
421010013003.0,foot,1200,9108745.19346251
421010013003.0,pt,600,1784075.8990777626
421010013003.0,pt,1800,44749071.79081596
421010013003.0,pt,1200,11682450.862439096
421010013004.0,car,600,200135604.44660792
421010013004.0,car,1800,3516292452.983176
421010013004.0,car,1200,1169339577.5961947
421010013004.0,foot,600,2229158.5442446438
421010013004.0,foot,1800,21244086.22399289
421010013004.0,foot,1200,8812295.468499282
421010013004.0,pt,600,1516907.4948791391
421010013004.0,pt,1800,43805764.772011645
421010013004.0,pt,1200,10374243.647477336
421010013005.0,car,600,197871756.2270225
421010013005.0,car,1800,3510974260.379748
421010013005.0,car,1200,1170545594.280995
421010013005.0,foot,600,1572662.606575763
421010013005.0,foot,1800,18729778.45043231
421010013005.0,foot,1200,7438736.097536239
421010013005.0,pt,600,926836.1638279024
421010013005.0,pt,1800,34460275.73374491
421010013005.0,pt,1200,8193930.8418354215
421010054001.0,car,600,133133305.13081828
421010054001.0,car,1800,2757436341.584135
421010054001.0,car,1200,772085490.9927981
421010054001.0,foot,600,670318.9926534232
421010054001.0,foot,1800,8205046.129498692
421010054001.0,foot,1200,3251563.8374530277
421010054001.0,pt,600,337070.7955479377
421010054001.0,pt,1800,4919531.320862943
421010054001.0,pt,1200,1524292.7250809877
421010267001.0,car,600,230886052.20126906
421010267001.0,car,1800,3071200077.8494883
421010267001.0,car,1200,1111535431.5613937
421010267001.0,foot,600,2122413.590275129
421010267001.0,foot,1800,21555723.989954054
421010267001.0,foot,1200,9343903.079892462
421010267001.0,pt,600,1945275.4622527852
421010267001.0,pt,1800,47994862.5955987
421010267001.0,pt,1200,14301476.107772624
421010267002.0,car,600,247999082.28340492
421010267002.0,car,1800,3153275505.610284
421010267002.0,car,1200,1159843662.8336644
421010267002.0,foot,600,2224799.6540711694
421010267002.0,foot,1800,22053571.70434173
421010267002.0,foot,1200,9575868.440286856
421010267002.0,pt,600,2064988.0504987054
421010267002.0,pt,1800,51888048.46926991
421010267002.0,pt,1200,15248072.137387816
421010267003.0,car,600,247572638.32770592
421010267003.0,car,1800,3167918516.015679
421010267003.0,car,1200,1165846763.5196483
421010267003.0,foot,600,2210195.5537318103
421010267003.0,foot,1800,21778327.402549822
421010267003.0,foot,1200,9257091.767124107
421010267003.0,pt,600,2139639.1478238525
421010267003.0,pt,1800,51156125.41304628
421010267003.0,pt,1200,14811264.314023495
421010267004.0,car,600,253901980.8690506
421010267004.0,car,1800,3197599317.297104
421010267004.0,car,1200,1185280127.17026
421010267004.0,foot,600,2168712.029887788
421010267004.0,foot,1800,21976911.041924838
421010267004.0,foot,1200,9389391.615096122
421010267004.0,pt,600,2272803.828054779
421010267004.0,pt,1800,48154794.20792486
421010267004.0,pt,1200,15149870.64832459
421010267005.0,car,600,254469627.42273554
421010267005.0,car,1800,3193214359.5973773
421010267005.0,car,1200,1181850900.255562
421010267005.0,foot,600,2231574.3690789985
421010267005.0,foot,1800,22306456.578449037
421010267005.0,foot,1200,9480700.172563646
421010267005.0,pt,600,2367582.0459726336
421010267005.0,pt,1800,40553047.14387514
421010267005.0,pt,1200,12738262.683593784
421010267006.0,car,600,251358817.6202901
421010267006.0,car,1800,3188390553.58073
421010267006.0,car,1200,1181094048.3705227
421010267006.0,foot,600,2310227.6611195034
421010267006.0,foot,1800,22853533.621491104
421010267006.0,foot,1200,9876738.824434433
421010267006.0,pt,600,2177903.7986065336
421010267006.0,pt,1800,41375146.87940607
421010267006.0,pt,1200,13057414.335105482
421010267007.0,car,600,242820570.42798957
421010267007.0,car,1800,3148857304.238701
421010267007.0,car,1200,1159769032.686585
421010267007.0,foot,600,2132344.464226707
421010267007.0,foot,1800,22256720.934192233
421010267007.0,foot,1200,9629274.367128866
421010267007.0,pt,600,1984461.185023908
421010267007.0,pt,1800,47629010.05454691
421010267007.0,pt,1200,15140190.022370506
421010095001.0,car,600,203255722.5633697
421010095001.0,car,1800,2997943949.9841986
421010095001.0,car,1200,1058879581.6487392
421010095001.0,foot,600,2307373.2492755195
421010095001.0,foot,1800,20606568.298165325
421010095001.0,foot,1200,9403744.829648301
421010095001.0,pt,600,2172337.6856506946
421010095001.0,pt,1800,50204041.38749552
421010095001.0,pt,1200,15508934.769740332
421010095002.0,car,600,194487736.1531185
421010095002.0,car,1800,2966166489.7077456
421010095002.0,car,1200,1036019292.4068578
421010095002.0,foot,600,2332659.3235011813
421010095002.0,foot,1800,20969636.136850227
421010095002.0,foot,1200,9533232.01728346
421010095002.0,pt,600,2102268.6048203427
421010095002.0,pt,1800,50802073.03803875
421010095002.0,pt,1200,15519354.985977057
421010095003.0,car,600,188408073.98621368
421010095003.0,car,1800,2933900170.527339
421010095003.0,car,1200,1020367471.5648873
421010095003.0,foot,600,2262859.2514833966
421010095003.0,foot,1800,20964065.326759562
421010095003.0,foot,1200,9439285.015979221
421010095003.0,pt,600,2042995.799047583
421010095003.0,pt,1800,67009920.13559781
421010095003.0,pt,1200,16040363.7380822
421010095004.0,car,600,198468734.20518476
421010095004.0,car,1800,2946674391.350915
421010095004.0,car,1200,1038387438.9280717
421010095004.0,foot,600,2283680.8212547055
421010095004.0,foot,1800,20757680.886156514
421010095004.0,foot,1200,9344928.012676664
421010095004.0,pt,600,1885188.5950504285
421010095004.0,pt,1800,46253376.75481141
421010095004.0,pt,1200,13707686.411218053
421010308001.0,car,600,225879994.26602674
421010308001.0,car,1800,3175830274.875816
421010308001.0,car,1200,1148750208.0885062
421010308001.0,foot,600,2202459.60047769
421010308001.0,foot,1800,20630947.76547515
421010308001.0,foot,1200,8630806.449364709
421010308001.0,pt,600,1819173.2051303764
421010308001.0,pt,1800,43122699.13105051
421010308001.0,pt,1200,11055015.703397727
421010308002.0,car,600,228438140.7457386
421010308002.0,car,1800,3178381543.3552217
421010308002.0,car,1200,1133963125.831096
421010308002.0,foot,600,2264716.82928326
421010308002.0,foot,1800,21185532.8137357
