,isochrone,center,area_m2,avg_stars,choice,no_truck_length,distance_pool,avg_housing_price,foreclosure_count,foreclosure_over_area
44468,421010238004-1800-pt,"40.03673419093133,-75.1841356217307",46451162.259840325,3.5029673590504453,True,66594.36713018829,0.0,8944.0,314,6.759787801294068e-06
44505,421010336001-600-foot,"40.06219634998215,-75.05452117528954",2283589.750226778,3.6125,False,2343.220302226007,0.014706161690228557,24320.0,7,3.0653491938754964e-06
44506,421010336001-1200-foot,"40.06219634998215,-75.05452117528954",8971112.970450021,3.310483870967742,False,10170.14247440515,0.007395409848456666,23040.0,23,2.5637844574870225e-06
44507,421010336001-1800-foot,"40.06219634998215,-75.05452117528954",20325806.80135188,3.2739463601532566,False,25273.424048752393,0.0,22528.0,46,2.2631327971168417e-06
44508,421010336001-600-car,"40.06219634998215,-75.05452117528954",258746150.90438715,3.3656716417910446,False,419729.900135259,0.0,16000.0,754,2.9140530105068922e-06
44509,421010336001-1200-car,"40.06219634998215,-75.05452117528954",1282339726.4188745,3.6408558740411787,True,812295.1883611722,0.0,13280.0,2057,1.604099099186828e-06
44510,421010336001-1800-car,"40.06219634998215,-75.05452117528954",3449670059.765947,3.6231445849367785,True,944060.3934963488,0.0,12224.0,2852,8.267457323711424e-07
44511,421010336001-600-pt,"40.06219634998215,-75.05452117528954",1935478.7037738385,3.6341463414634148,False,1112.121872108421,0.015182394402151186,24112.0,6,3.1000082761443305e-06
44512,421010336001-1200-pt,"40.06219634998215,-75.05452117528954",15121967.366032641,3.33179012345679,False,22332.292198966785,0.000316602891797499,20544.0,57,3.76935081397113e-06
44513,421010336001-1800-pt,"40.06219634998215,-75.05452117528954",55234490.71049967,3.332624867162593,False,145737.3344397414,0.0,16864.0,303,5.48570279371476e-06
44550,421010336004-600-foot,"40.06314930679623,-75.06167862235769",2201225.9611377222,3.5277777777777777,False,1112.121872108421,0.007989058874530471,24768.0,4,1.8171691914502798e-06
44551,421010336004-1200-foot,"40.06314930679623,-75.06167862235769",8291891.079840304,3.474747474747475,False,11038.32001634231,0.001397410046559032,23328.0,20,2.411995021090555e-06
44552,421010336004-1800-foot,"40.06314930679623,-75.06167862235769",20119185.159747746,3.2936802973977697,False,34845.04190274866,0.0,22512.0,54,2.6840053198594377e-06
44553,421010336004-600-car,"40.06314930679623,-75.06167862235769",242009759.68543273,3.367579908675799,False,385053.10666691477,0.0,15968.0,711,2.9378980456166996e-06
44554,421010336004-1200-car,"40.06314930679623,-75.06167862235769",1209464552.9585414,3.6380851063829787,True,792999.348786947,0.0,13664.0,1999,1.6527975087075765e-06
44555,421010336004-1800-car,"40.06314930679623,-75.06167862235769",3327286493.064998,3.628940818584071,True,944060.3934963488,0.0,12224.0,2852,8.571549236725995e-07
44556,421010336004-600-pt,"40.06314930679623,-75.06167862235769",1746533.7342077398,3.71875,False,1112.121872108421,0.00859318713135767,24768.0,4,2.2902506385394696e-06
44557,421010336004-1200-pt,"40.06314930679623,-75.06167862235769",15024023.968122257,3.390566037735849,False,36875.8492532972,0.0,22208.0,45,2.9952028894176626e-06
44558,421010336004-1800-pt,"40.06314930679623,-75.06167862235769",56540731.27270047,3.332620320855615,False,144451.54767619135,0.0,17344.0,301,5.323595808272321e-06
44595,421010337024-600-foot,"40.06904431850596,-75.05622371967158",1915276.158601863,3.111111111111111,False,702.020103421331,0.015539016253267068,22944.0,3,1.5663537534921215e-06
44596,421010337024-1200-foot,"40.06904431850596,-75.05622371967158",7516441.055698563,3.4846153846153847,False,2372.701397521244,0.008550916349626748,23552.0,14,1.8625836211920998e-06
44597,421010337024-1800-foot,"40.06904431850596,-75.05622371967158",17983078.718007196,3.409356725146199,False,14239.857085329186,0.001397410046559032,23514.0,29,1.6126270954350608e-06
44598,421010337024-600-car,"40.06904431850596,-75.05622371967158",231054204.17779246,3.366738894907909,False,351982.87950412964,0.0,17248.0,647,2.8002087315500394e-06
44599,421010337024-1200-car,"40.06904431850596,-75.05622371967158",1157699636.0272677,3.630908601668311,True,763665.167936634,0.0,13632.0,1938,1.6740093368694414e-06
44600,421010337024-1800-car,"40.06904431850596,-75.05622371967158",3265083346.6100407,3.6303338875034634,True,944060.3934963488,0.0,12224.0,2852,8.734845935743347e-07
44601,421010337024-600-pt,"40.06904431850596,-75.05622371967158",1511881.5054806853,3.3333333333333335,False,702.020103421331,0.016026982360326406,22944.0,2,1.3228549940916984e-06
44602,421010337024-1200-pt,"40.06904431850596,-75.05622371967158",12150440.69542418,3.417098445595855,False,25552.30323169006,0.0,22368.0,38,3.127458579696676e-06
44603,421010337024-1800-pt,"40.06904431850596,-75.05622371967158",42960366.6453214,3.33245382585752,False,92625.6143779223,0.0,19501.405,195,4.539067406242365e-06
44640,421010337023-600-foot,"40.06792620656771,-75.05443843682745",1993201.4297431125,3.7083333333333335,False,1256.356455397602,0.01637943009602389,22752.0,3,1.5051163195215275e-06
44641,421010337023-1200-foot,"40.06792620656771,-75.05443843682745",7756108.213272428,3.523529411764706,False,3442.948483292453,0.00962333971561686,23552.0,14,1.8050289674972408e-06
44642,421010337023-1800-foot,"40.06792620656771,-75.05443843682745",18589733.899684433,3.377094972067039,False,14614.752815619759,0.0021082270167047503,23040.0,34,1.8289664706054326e-06
44643,421010337023-600-car,"40.06792620656771,-75.05443843682745",234811807.99263275,3.3674505611972205,False,365891.3619380688,0.0,17152.0,660,2.8107615440732333e-06
44644,421010337023-1200-car,"40.06792620656771,-75.05443843682745",1174130470.304891,3.6372213445673163,True,775483.3741335133,0.0,13632.0,1955,1.66506197517584e-06
44645,421010337023-1800-car,"40.06792620656771,-75.05443843682745",3298938826.732181,3.629306766293068,True,944060.3934963488,0.0,12224.0,2852,8.645204260501842e-07
44646,421010337023-600-pt,"40.06792620656771,-75.05443843682745",1836478.242653277,3.727272727272727,False,1256.356455397602,0.01710328470530086,22944.0,3,1.6335614168048674e-06
44647,421010337023-1200-pt,"40.06792620656771,-75.05443843682745",19723297.255775288,3.358543417366947,False,41598.796090706805,0.0,21152.0,67,3.3969979325024552e-06
44648,421010337023-1800-pt,"40.06792620656771,-75.05443843682745",61009930.7074247,3.340681362725451,False,156537.3681002334,0.0,17152.0,331,5.4253462700576125e-06
44685,421010337012-600-foot,"40.06549569115752,-75.0515968728583",2361090.7866693754,3.625,False,1256.356455397602,0.018269456226725312,23552.0,5,2.1176652876838966e-06
44686,421010337012-1200-foot,"40.06549569115752,-75.0515968728583",8357557.332038936,3.3882978723404253,False,6235.169543727014,0.011428554437550992,22944.0,15,1.7947827821051337e-06
44687,421010337012-1800-foot,"40.06549569115752,-75.0515968728583",18638776.861027673,3.2541322314049586,False,19657.395217722526,0.004086858634826934,22624.0,37,1.9851088017135023e-06
44688,421010337012-600-car,"40.06549569115752,-75.0515968728583",258952506.120744,3.3618453865336657,False,406233.6945673622,0.0,16512.0,724,2.7958794871149627e-06
44689,421010337012-1200-car,"40.06549569115752,-75.0515968728583",1269400996.6082377,3.63812246250725,True,803141.4153053694,0.0,13440.0,2017,1.5889384090522232e-06
44690,421010337012-1800-car,"40.06549569115752,-75.0515968728583",3486295056.0775642,3.623118686000962,True,944060.3934963488,0.0,12224.0,2852,8.180604206256682e-07
44691,421010337012-600-pt,"40.06549569115752,-75.0515968728583",1999909.9954694689,3.6707317073170733,False,1256.356455397602,0.018623988115699215,23552.0,5,2.5001125107264013e-06
44692,421010337012-1200-pt,"40.06549569115752,-75.0515968728583",15870773.089639805,3.3181818181818183,False,22332.292198966785,0.000316602891797499,20560.0,54,3.4024807547182665e-06
44693,421010337012-1800-pt,"40.06549569115752,-75.0515968728583",55302026.60379091,3.3276231263383296,False,145079.45139812215,0.0,16864.0,301,5.442838508550547e-06
44730,421010337013-600-foot,"40.06461983457057,-75.04697188639476",1910969.7310903338,3.392857142857143,False,1260.579525412823,0.017023942750387603,24704.0,4,2.0931781047718307e-06
44731,421010337013-1200-foot,"40.06461983457057,-75.04697188639476",7656573.840796195,3.378205128205128,False,5053.290818363688,0.010921174800688582,22560.0,12,1.5672806466073524e-06
44732,421010337013-1800-foot,"40.06461983457057,-75.04697188639476",17551731.203874554,3.178723404255319,False,20808.087762294293,0.006353876665238696,23552.0,32,1.823181977224901e-06
44733,421010337013-600-car,"40.06461983457057,-75.04697188639476",238373725.4018133,3.363421052631579,False,370411.4969160882,0.0,17296.0,668,2.802322273035712e-06
44734,421010337013-1200-car,"40.06461983457057,-75.04697188639476",1181280616.1212442,3.6369845136593004,True,776421.965152568,0.0,13632.0,1960,1.6592162550128814e-06
44735,421010337013-1800-car,"40.06461983457057,-75.04697188639476",3374930594.6748075,3.628940818584071,True,944060.3934963488,0.0,12224.0,2852,8.450544151930346e-07
44736,421010337013-600-pt,"40.06461983457057,-75.04697188639476",1653181.343389383,3.532258064516129,False,0.0,0.017197196831141643,24704.0,4,2.4195772690001e-06
44737,421010337013-1200-pt,"40.06461983457057,-75.04697188639476",20127166.227202993,3.252242152466368,False,28138.015404468504,0.000316602891797499,21152.0,60,2.981045583998141e-06
44738,421010337013-1800-pt,"40.06461983457057,-75.04697188639476",65386848.90247268,3.3038389513108615,False,161660.01743756325,0.0,17248.0,311,4.756308114248936e-06
44775,421010337021-600-foot,"40.07387824000152,-75.05153145495292",1326155.8607598597,3.125,False,223.033091953756,0.022297957946366014,22272.0,1,7.540591793086981e-07
44776,421010337021-1200-foot,"40.07387824000152,-75.05153145495292",6096213.499813681,3.7,False,1256.356455397602,0.013818197065283427,22928.0,8,1.3122899977575432e-06
44777,421010337021-1800-foot,"40.07387824000152,-75.05153145495292",15956957.395936282,3.4588607594936707,False,5072.481125022801,0.00568983235468726,23744.0,24,1.504046128876174e-06
44778,421010337021-600-car,"40.07387824000152,-75.05153145495292",229183247.85330498,3.3630625686059274,False,331745.2253748199,0.0,18016.0,627,2.7358020530424133e-06
44779,421010337021-1200-car,"40.07387824000152,-75.05153145495292",1136947893.3150182,3.6161576354679803,True,740479.6272218862,0.0,13472.0,1891,1.6632248593964841e-06
44780,421010337021-1800-car,"40.07387824000152,-75.05153145495292",3276206625.806195,3.6303173063599834,True,944060.3934963488,0.0,12224.0,2849,8.696032715271523e-07
44781,421010337021-600-pt,"40.07387824000152,-75.05153145495292",1005515.4656459052,3.125,False,223.033091953756,0.017444246348082292,22272.0,1,9.945147878532507e-07
44782,421010337021-1200-pt,"40.07387824000152,-75.05153145495292",8981552.830118032,3.6171875,False,20522.86034713762,0.0,22528.0,21,2.338125755891593e-06
44783,421010337021-1800-pt,"40.07387824000152,-75.05153145495292",35558458.15894728,3.3421955403087478,False,73790.93800782508,0.0,20512.0,164,4.612123485976684e-06
44820,421010337011-600-foot,"40.07258206429703,-75.04765461728941",1717207.4819797399,3.2222222222222223,False,223.033091953756,0.023103154539829637,22560.0,1,5.823408123327745e-07
44821,421010337011-1200-foot,"40.07258206429703,-75.04765461728941",7247134.063387748,3.4420289855072466,False,2210.124330941211,0.016177045478212953,22912.0,9,1.2418702236333208e-06
44822,421010337011-1800-foot,"40.07258206429703,-75.04765461728941",17539917.935774386,3.310810810810811,False,11247.520021921762,0.010090557991407498,23328.0,32,1.8244099041497141e-06
44823,421010337011-600-car,"40.07258206429703,-75.04765461728941",275476783.7034423,3.3546986721144023,False,373007.48200240615,0.0,17632.0,687,2.49385806950459e-06
44824,421010337011-1200-car,"40.07258206429703,-75.04765461728941",1245544735.9039688,3.636637291684844,True,775377.8659648481,0.0,13664.0,1960,1.5736086737803976e-06
44825,421010337011-1800-car,"40.07258206429703,-75.04765461728941",3510384736.82427,3.628940818584071,True,944060.3934963488,0.0,12224.0,2852,8.124465589433114e-07
44826,421010337011-600-pt,"40.07258206429703,-75.04765461728941",2958162.9254253833,3.625,False,223.033091953756,0.006786382562887885,22912.0,4,1.3521905658474848e-06
44827,421010337011-1200-pt,"40.07258206429703,-75.04765461728941",24095005.1665086,3.3119092627599245,False,34774.43036374714,0.000316602891797499,21856.0,69,2.86366404668417e-06
44828,421010337011-1800-pt,"40.07258206429703,-75.04765461728941",73545704.95225087,3.324846356453029,False,160101.87640740164,0.0,17968.0,317,4.310244904251179e-06
44865,421010338001-600-foot,"40.06414631432872,-75.06841846223175",871500.1252414237,3.7,False,3360.588443463917,0.003214702157965757,22848.0,0,0.0
44866,421010338001-1200-foot,"40.06414631432872,-75.06841846223175",5414937.865865819,3.701923076923077,False,20945.93262049575,0.0,23056.0,16,2.9547892139001832e-06
44867,421010338001-1800-foot,"40.06414631432872,-75.06841846223175",15701664.276477404,3.386138613861386,False,40276.527256524794,0.0,22912.0,49,3.120688300119032e-06
44868,421010338001-600-car,"40.06414631432872,-75.06841846223175",203692267.1851111,3.34338747099768,False,323219.7192399024,0.0,15968.0,661,3.245091279774983e-06
44869,421010338001-1200-car,"40.06414631432872,-75.06841846223175",1054843488.8002454,3.6037291261141275,True,759166.2548077088,0.0,13344.0,1924,1.823967271380054e-06
44870,421010338001-1800-car,"40.06414631432872,-75.06841846223175",3089872508.251825,3.6302736404572222,True,943142.0650741595,0.0,12224.0,2841,9.194554119669388e-07
44871,421010338001-600-pt,"40.06414631432872,-75.06841846223175",517676.6434166307,,False,3360.588443463917,0.0036589606155760074,22464.0,0,0.0
44872,421010338001-1200-pt,"40.06414631432872,-75.06841846223175",5524469.8519895915,3.65,False,25668.4956074176,0.0,22320.0,19,3.4392440377165437e-06
44873,421010338001-1800-pt,"40.06414631432872,-75.06841846223175",23190582.839739017,3.3578125,False,68574.7987398008,0.0,19584.0,141,6.080054174334274e-06
44910,421010338002-600-foot,"40.05846692759674,-75.0729956295084",1826974.9251369347,3.5,False,13544.67499373693,0.0,22416.0,4,2.189411548546674e-06
44911,421010338002-1200-foot,"40.05846692759674,-75.0729956295084",8250059.053746964,3.3664383561643834,False,33953.64993010324,0.0,21856.0,32,3.878760114506869e-06
44912,421010338002-1800-foot,"40.05846692759674,-75.0729956295084",19429414.63868853,3.3078125,False,46312.13292690508,0.0,21504.0,87,4.477746839926024e-06
44913,421010338002-600-car,"40.05846692759674,-75.0729956295084",227264241.25583112,3.330781010719755,False,406778.6691658232,0.0,15136.0,814,3.581733736473223e-06
44914,421010338002-1200-car,"40.05846692759674,-75.0729956295084",1140202082.864871,3.640642024976951,True,801458.2228903666,0.0,13440.0,2079,1.8233609912168428e-06
44915,421010338002-1800-car,"40.05846692759674,-75.0729956295084",3217636551.2176914,3.6232391946677662,True,944060.3934963488,0.0,12224.0,2852,8.863648689348339e-07
44916,421010338002-600-pt,"40.05846692759674,-75.0729956295084",1398648.8087144576,3.3823529411764706,False,13112.708619298875,0.0,22752.0,3,2.144927290759569e-06
44917,421010338002-1200-pt,"40.05846692759674,-75.0729956295084",10629202.362209719,3.361764705882353,False,36993.29258975229,0.0,21824.0,33,3.1046544110709344e-06
44918,421010338002-1800-pt,"40.05846692759674,-75.0729956295084",42903829.08735593,3.341609589041096,False,92601.7749458957,0.0,17600.0,198,4.614972700848094e-06
44955,421010338005-600-foot,"40.064424287128375,-75.07684095939173",1476214.6286430308,3.6904761904761907,False,15297.662657269431,0.0028379901322717993,22368.0,2,1.3548165430649095e-06
44956,421010338005-1200-foot,"40.064424287128375,-75.07684095939173",6693541.114398168,3.4,False,30682.86224369926,0.0,22464.0,23,3.436148311769649e-06
44957,421010338005-1800-foot,"40.064424287128375,-75.07684095939173",17913520.136456598,3.4,False,42912.17342846964,0.0,22848.0,54,3.01448289273431e-06
44958,421010338005-600-car,"40.064424287128375,-75.07684095939173",210498074.60107106,3.343661971830986,False,338523.52778778126,0.0,15648.0,719,3.415708202379641e-06
44959,421010338005-1200-car,"40.064424287128375,-75.07684095939173",1071268294.5004122,3.609233906204486,True,772625.1327941478,0.0,13472.0,1952,1.8221392437552896e-06
44960,421010338005-1800-car,"40.064424287128375,-75.07684095939173",3085194997.733182,3.6302736404572222,True,944060.3934963488,0.0,12224.0,2847,9.227941838657869e-07
44961,421010338005-600-pt,"40.064424287128375,-75.07684095939173",1015091.1277416229,3.861111111111111,False,14322.638101835919,0.0035020954828341214,21984.0,2,1.970266457209221e-06
44962,421010338005-1200-pt,"40.064424287128375,-75.07684095939173",9823703.801085591,3.393103448275862,False,35114.30264962872,0.0,22224.0,27,2.748454202885912e-06
44963,421010338005-1800-pt,"40.064424287128375,-75.07684095939173",43016351.054328516,3.3445017182130585,False,92313.35517581734,0.0,17440.0,194,4.509912980647362e-06
45000,421010338004-600-foot,"40.061612523603046,-75.07770115631473",2002864.5175791553,3.625,False,20142.60627236036,0.0,21584.0,3,1.4978546844626683e-06
45001,421010338004-1200-foot,"40.061612523603046,-75.07770115631473",7832308.583439881,3.376237623762376,False,33465.003557907694,0.0,22208.0,31,3.957964586015464e-06
45002,421010338004-1800-foot,"40.061612523603046,-75.07770115631473",19730820.675683476,3.350909090909091,False,44801.051740677176,0.0,22272.0,71,3.5984311634589705e-06
45003,421010338004-600-car,"40.061612523603046,-75.07770115631473",219760975.84312803,3.3396072013093288,False,364469.9004206955,0.0,15328.0,776,3.531109183615621e-06
45004,421010338004-1200-car,"40.061612523603046,-75.07770115631473",1104983016.7592535,3.632736370819068,True,787646.3195199692,0.0,13664.0,2001,1.8108875608501455e-06
45005,421010338004-1800-car,"40.061612523603046,-75.07770115631473",3136674957.7737756,3.6303338875034634,True,944060.3934963488,0.0,12224.0,2852,9.092430801386507e-07
45006,421010338004-600-pt,"40.061612523603046,-75.07770115631473",1613108.1372888363,3.5789473684210527,False,18551.093563873117,0.00014988420992279082,21568.0,3,1.8597637260959602e-06
45007,421010338004-1200-pt,"40.061612523603046,-75.07770115631473",9857738.850199435,3.3741496598639458,False,35772.18569124795,0.0,22208.0,32,3.246180537573543e-06
45008,421010338004-1800-pt,"40.061612523603046,-75.07770115631473",42884339.77704876,3.3445017182130585,False,92060.77227041722,0.0,17440.0,194,4.523795889328969e-06
45045,421010338003-600-foot,"40.06003571273338,-75.07577097781017",2301362.849278666,3.661764705882353,False,19235.306042823067,0.0,21872.0,4,1.7381005351910287e-06
45046,421010338003-1200-foot,"40.06003571273338,-75.07577097781017",8364040.826958323,3.369369369369369,False,33467.81761544848,0.0,22224.0,34,4.065020807934588e-06
45047,421010338003-1800-foot,"40.06003571273338,-75.07577097781017",20229176.245897494,3.365,False,45746.21551177303,0.0,22048.0,71,3.5097820661085445e-06
45048,421010338003-600-car,"40.06003571273338,-75.07577097781017",234194581.04666978,3.33952528379773,False,384676.0713115389,0.0,15232.0,816,3.484282156970102e-06
45049,421010338003-1200-car,"40.06003571273338,-75.07577097781017",1151961215.2024972,3.6384882931795044,True,795449.7911119728,0.0,13568.0,2032,1.763948276368667e-06
45050,421010338003-1800-car,"40.06003571273338,-75.07577097781017",3232942493.5601835,3.628940818584071,True,944060.3934963488,0.0,12224.0,2852,8.821684906802405e-07
45051,421010338003-600-pt,"40.06003571273338,-75.07577097781017",1831891.4971661817,3.8333333333333335,False,17981.025094656747,0.0,21648.0,2,1.09176771828128e-06
45052,421010338003-1200-pt,"40.06003571273338,-75.07577097781017",10210228.693347158,3.3645161290322583,False,35774.999748788745,0.0,22144.0,34,3.329993971844521e-06
45053,421010338003-1800-pt,"40.06003571273338,-75.07577097781017",42941879.80548086,3.3442340791738383,False,92313.35517581734,0.0,17440.0,194,4.517734223065822e-06
45090,421010339003-600-foot,"40.0699519255754,-75.0901798550294",1416548.5827897845,3.0,False,0.0,0.002691883229871229,24896.0,2,1.411882390973949e-06
45091,421010339003-1200-foot,"40.0699519255754,-75.0901798550294",6578997.106734373,3.2435897435897436,False,10199.142886130685,0.0,25696.0,8,1.2159908068375747e-06
45092,421010339003-1800-foot,"40.0699519255754,-75.0901798550294",16711780.301190536,3.4661654135338344,False,32245.344751377488,0.0,22880.0,23,1.3762746748388916e-06
45093,421010339003-600-car,"40.0699519255754,-75.0901798550294",202069694.85751408,3.322804801010739,False,278926.79094163683,0.0,15264.0,703,3.478997681941907e-06
45094,421010339003-1200-car,"40.0699519255754,-75.0901798550294",1036595933.4670252,3.6026691887347626,True,769174.7274555786,0.0,13344.0,1950,1.8811572928691513e-06
45095,421010339003-1800-car,"40.0699519255754,-75.0901798550294",2970571054.3865447,3.6302660753880267,True,939405.0422659807,0.0,12224.0,2834,9.5402531974959e-07
45096,421010339003-600-pt,"40.0699519255754,-75.0901798550294",961719.3188135497,2.8333333333333335,False,0.0,0.0023960526935758977,27344.0,1,1.03980442155792e-06
45097,421010339003-1200-pt,"40.0699519255754,-75.0901798550294",13042482.366771122,3.337748344370861,False,35400.07219317209,0.0,22144.0,24,1.8401404981881213e-06
45098,421010339003-1800-pt,"40.0699519255754,-75.0901798550294",54498016.36078701,3.3421955403087478,False,92881.90679609502,0.0,17248.0,192,3.523064008952624e-06
45135,421010339002-600-foot,"40.06628839738188,-75.08502805909642",776640.9822269967,2.8461538461538463,False,1547.570818098573,0.0073395745252304405,23184.0,2,2.5751924579939817e-06
45136,421010339002-1200-foot,"40.06628839738188,-75.08502805909642",5753432.858695685,3.3780487804878048,False,25642.214955144504,0.0001562711747635552,22464.0,13,2.2595205887128624e-06
45137,421010339002-1800-foot,"40.06628839738188,-75.08502805909642",15898268.213350363,3.440251572327044,False,39938.92243008819,0.0,22368.0,39,2.453097373665533e-06
45138,421010339002-600-car,"40.06628839738188,-75.08502805909642",207475226.47466752,3.3285543608124253,False,314480.7969559523,0.0,15008.0,772,3.720926170885565e-06
45139,421010339002-1200-car,"40.06628839738188,-75.08502805909642",1046002572.2665019,3.6104354648881913,True,774612.3116465455,0.0,13472.0,1978,1.8910087340550465e-06
45140,421010339002-1800-car,"40.06628839738188,-75.08502805909642",2990928269.912197,3.630360978313587,True,943938.6923711145,0.0,12224.0,2841,9.498723284605556e-07
45141,421010339002-600-pt,"40.06628839738188,-75.08502805909642",703588.5054832159,2.9545454545454546,False,1547.570818098573,0.0023960526935758977,23424.0,2,2.8425705997377325e-06
45142,421010339002-1200-pt,"40.06628839738188,-75.08502805909642",12332266.488580918,3.3419354838709676,False,35999.325748011834,0.0,22048.0,24,1.9461142866335915e-06
45143,421010339002-1800-pt,"40.06628839738188,-75.08502805909642",53787819.308612846,3.3421955403087478,False,92881.90679609502,0.0,17248.0,192,3.5695814120736394e-06
45180,421010339001-600-foot,"40.06758103410889,-75.08164246883253",1710999.5443625182,3.3333333333333335,False,9032.146199137196,0.0006857540776049737,25696.0,5,2.922268457916447e-06
45181,421010339001-1200-foot,"40.06758103410889,-75.08164246883253",8244553.28714297,3.466666666666667,False,30859.333220048054,0.0,23424.0,20,2.425843984923859e-06
45182,421010339001-1800-foot,"40.06758103410889,-75.08164246883253",19694781.74710166,3.4520958083832336,False,40477.83565841432,0.0,22720.0,48,2.437193801706577e-06
45183,421010339001-600-car,"40.06758103410889,-75.08164246883253",249412634.9156723,3.355997931747673,False,371428.53348498454,0.0,15488.0,794,3.1834794587229133e-06
45184,421010339001-1200-car,"40.06758103410889,-75.08164246883253",1151684985.2875707,3.621490078622239,True,779500.3295578487,0.0,13472.0,2012,1.7470054969047047e-06
45185,421010339001-1800-car,"40.06758103410889,-75.08164246883253",3236197098.2317057,3.6304197257237845,True,944060.3934963488,0.0,12224.0,2849,8.803542903974314e-07
45186,421010339001-600-pt,"40.06758103410889,-75.08164246883253",2555986.5544294245,3.235294117647059,False,8629.903937890786,0.0008836047339971907,25696.0,5,1.9561918239887438e-06
45187,421010339001-1200-pt,"40.06758103410889,-75.08164246883253",19549910.336772393,3.405857740585774,False,39050.91532680199,0.0,23514.0,36,1.8414406705633743e-06
45188,421010339001-1800-pt,"40.06758103410889,-75.08164246883253",69208317.98137134,3.3567251461988303,False,103965.92471245168,0.0,20064.0,216,3.1210121312027876e-06
45225,421010340002-600-foot,"40.06912739863703,-75.07302951374626",769532.8420604395,4.0,False,657.883041619226,0.004889780087543063,30208.0,4,5.1979587892440306e-06
45226,421010340002-1200-foot,"40.06912739863703,-75.07302951374626",4599661.526083857,3.607142857142857,False,10429.830434462496,0.0,25696.0,11,2.391480316023466e-06
45227,421010340002-1800-foot,"40.06912739863703,-75.07302951374626",13707807.547828807,3.5,False,29961.63699340638,0.0,24768.0,21,1.5319736527323955e-06
45228,421010340002-600-car,"40.06912739863703,-75.07302951374626",219068802.15960306,3.3594285714285714,False,307991.26807820314,0.0,16672.0,629,2.871244074004388e-06
45229,421010340002-1200-car,"40.06912739863703,-75.07302951374626",1112629230.7983162,3.5956411341515024,True,735313.5920626246,0.0,13376.0,1880,1.68969136165072e-06
45230,421010340002-1800-car,"40.06912739863703,-75.07302951374626",3171168253.6127796,3.6303173063599834,True,943816.6699306872,0.0,12224.0,2841,8.958843469637308e-07
45231,421010340002-600-pt,"40.06912739863703,-75.07302951374626",542284.5238018234,3.9166666666666665,False,657.883041619226,0.005047073030808323,30720.0,4,7.376201651407981e-06
45232,421010340002-1200-pt,"40.06912739863703,-75.07302951374626",6764115.382087653,3.4805194805194803,False,31789.28777406924,0.0,22976.0,19,2.808940848394562e-06
45233,421010340002-1800-pt,"40.06912739863703,-75.07302951374626",26522197.60362221,3.3582317073170733,False,74701.27473224158,0.0,19424.0,149,5.6179356713506525e-06
45270,421010340003-600-foot,"40.06905567712411,-75.07733463263946",1621553.4556984317,3.5357142857142856,False,6763.265266601723,0.0006857540776049737,25696.0,3,1.8500777692264528e-06
45271,421010340003-1200-foot,"40.06905567712411,-75.07733463263946",6797766.877104381,3.4217391304347826,False,20533.442304671666,0.0,25696.0,18,2.647928404344956e-06
45272,421010340003-1800-foot,"40.06905567712411,-75.07733463263946",17974190.28599138,3.4805194805194803,False,36702.65356912075,0.0,23472.0,32,1.7803305456791547e-06
45273,421010340003-600-car,"40.06905567712411,-75.07733463263946",222192816.89392284,3.3530066815144766,False,305388.4470382359,0.0,16160.0,651,2.9298876943929027e-06
45274,421010340003-1200-car,"40.06905567712411,-75.07733463263946",1100533532.0288663,3.576354077515589,True,749505.2580036834,0.0,13248.0,1907,1.732795907167307e-06
45275,421010340003-1800-car,"40.06905567712411,-75.07733463263946",3144720559.207032,3.6305463117027177,True,931988.995257395,0.0,12160.0,2827,8.989669977903703e-07
45276,421010340003-600-pt,"40.06905567712411,-75.07733463263946",2247489.4756351085,3.433333333333333,False,5821.097550391936,0.0008836047339971907,25696.0,3,1.3348227133086986e-06
45277,421010340003-1200-pt,"40.06905567712411,-75.07733463263946",13596919.766530966,3.415204678362573,False,20429.11088739607,0.0,26112.0,23,1.6915595881219263e-06
45278,421010340003-1800-pt,"40.06905567712411,-75.07733463263946",43267839.32106327,3.388185654008439,False,59317.74416238719,0.0,23744.0,84,1.941395764569826e-06
45315,421010341004-600-foot,"40.07507721349878,-75.08588470356631",2037567.2223625195,3.4615384615384617,False,4452.757903675762,0.0,29472.0,3,1.4723440616214657e-06
45316,421010341004-1200-foot,"40.07507721349878,-75.08588470356631",8827684.247915648,3.560344827586207,False,10641.976698051658,0.0,24960.0,9,1.0195199269984128e-06
45317,421010341004-1800-foot,"40.07507721349878,-75.08588470356631",19100867.392012376,3.468503937007874,False,27333.875967448206,0.0,23952.0,20,1.047072867924502e-06
45318,421010341004-600-car,"40.07507721349878,-75.08588470356631",240542622.24237084,3.347075208913649,False,296362.0202931844,0.0,15664.0,722,3.0015470575211094e-06
45319,421010341004-1200-car,"40.07507721349878,-75.08588470356631",1130315901.3629985,3.5894772882903445,True,759954.6050455541,0.0,13280.0,1918,1.696870757712218e-06
45320,421010341004-1800-car,"40.07507721349878,-75.08588470356631",3171587339.8432455,3.6305869309126186,True,936361.5260785891,0.0,12192.0,2828,8.916670729741823e-07
45321,421010341004-600-pt,"40.07507721349878,-75.08588470356631",1525913.1114264955,3.5,False,4452.757903675762,0.00020007245567536425,29552.0,2,1.310690618635753e-06
